,U_perp,U_parallel,Slip,Tr,Vr,Hypo_as,Hypo_dd,std_U_perp,std_U_parallel,std_U,std_Tr,std_Vr,std_Hypo_as,std_Hypo_dd,lat,lon,depth,strike,dip
30,-1.0237443447113037,4.140007495880127,4.264705657958984,7.551487922668457,2.854851484298706,,,0.35185641050338745,0.3665418326854706,0.3603353202342987,2.2234599590301514,0.4931798279285431,,,27.76,85.74,10.0,293.0,6.0
31,0.17096534371376038,-0.34920912981033325,0.3888137936592102,7.2185869216918945,2.728590726852417,,,0.5103552341461182,0.41889142990112305,0.3316270411014557,2.572406053543091,0.4778798818588257,,,27.84,85.78,11.05,293.0,6.0
32,-0.8634467124938965,3.246523857116699,3.3593835830688477,6.916685104370117,2.5049309730529785,,,0.6085776090621948,0.7943719625473022,0.7885178923606873,2.244652032852173,0.4423173666000366,,,27.92,85.82,12.09,293.0,6.0
33,0.06864172220230103,2.8323636054992676,2.833195209503174,7.587356090545654,2.9909515380859375,,,0.5247897505760193,0.8431398272514343,0.8317824006080627,2.1492812633514404,0.46760812401771545,,,28.0,85.86,13.14,293.0,6.0
34,-0.16091273725032806,0.0580931082367897,0.17107810080051422,7.592777729034424,2.721590995788574,,,0.6945801377296448,0.7726613879203796,0.4826503396034241,2.2213656902313232,0.49993380904197693,,,28.08,85.9,14.18,293.0,6.0
35,-0.09970883280038834,0.7173552513122559,0.7242516875267029,6.471408843994141,2.9208762645721436,,,0.4947004020214081,0.7975280284881592,0.5840014219284058,2.2426974773406982,0.44888752698898315,,,28.17,85.94,15.23,293.0,6.0
36,-0.19883131980895996,-1.0094448328018188,1.0288405418395996,7.6793951988220215,2.745443820953369,,,0.33357712626457214,0.3107980489730835,0.28674110770225525,2.3521006107330322,0.46609511971473694,,,27.55,85.52,6.86,293.0,6.0
37,0.44698813557624817,0.17563866078853607,0.4802576005458832,6.309016704559326,2.7201220989227295,,,0.2220054715871811,0.19289588928222656,0.2071286141872406,2.195880651473999,0.5275150537490845,,,27.63,85.56,7.91,293.0,6.0
38,-0.7220402359962463,2.698190927505493,2.793130397796631,7.780517578125,2.650300979614258,,,0.2587639391422272,0.2813631594181061,0.28019797801971436,2.1791346073150635,0.4175439774990082,,,27.71,85.6,8.95,293.0,6.0
39,-1.5383195877075195,7.505249500274658,7.661279201507568,7.717032432556152,2.847722053527832,,,0.40321627259254456,0.3633502721786499,0.360749214887619,2.1079139709472656,0.4759924113750458,,,27.79,85.64,10.0,293.0,6.0
